timestamp,energy_load,temperature,humidity,hour,dayofweek,month,weekend,hour_sin,hour_cos,dow_sin,dow_cos
2023-10-03 00:00:00,101.62039240436977,9.399086817601871,54.00201973807033,0,1,10,0,0.0,1.0,0.7818314824680298,0.6234898018587336
2023-10-03 01:00:00,99.91438002691672,8.664289983126244,51.12387263249126,1,1,10,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
2023-10-03 02:00:00,108.7205097727027,9.806377487398608,49.97530612883166,2,1,10,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-10-03 03:00:00,110.52452456305751,12.590648689477995,49.70718732974851,3,1,10,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336
2023-10-03 04:00:00,115.18795186842056,10.305851618982466,44.69326322502459,4,1,10,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-03 05:00:00,121.43885907640592,12.819829775955794,48.20384183402362,5,1,10,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
2023-10-03 06:00:00,112.43905804568702,11.005675162921776,49.72446437515147,6,1,10,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2023-10-03 07:00:00,111.47500293525502,12.735018147887939,49.49162629214553,7,1,10,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2023-10-03 08:00:00,124.47021625360894,10.884898626586432,49.393870006545654,8,1,10,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2023-10-03 09:00:00,124.13950724138473,10.47360325006582,49.27041347057772,9,1,10,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
2023-10-03 10:00:00,124.98559988929856,11.237700373870082,50.862412713024646,10,1,10,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2023-10-03 11:00:00,116.72144781301647,10.164813279537,52.362545935481876,11,1,10,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
2023-10-03 12:00:00,103.69384449567042,7.759357909496289,57.697274707944636,12,1,10,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2023-10-03 13:00:00,103.40767607490814,6.264788202200904,57.13096167806924,13,1,10,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
2023-10-03 14:00:00,91.83418710403353,8.406221264325648,68.08135624341233,14,1,10,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2023-10-03 15:00:00,89.35294661891193,6.06306898010393,58.826464342261396,15,1,10,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
2023-10-03 16:00:00,88.85238017155224,3.956685559478584,62.090606082855906,16,1,10,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-10-03 17:00:00,84.99048722128701,3.16417003751226,60.446287818813616,17,1,10,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2023-10-03 18:00:00,80.07987346438107,5.544846148016375,60.577829003758374,18,1,10,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2023-10-03 19:00:00,56.203334295016234,4.31689671152663,66.06350387472096,19,1,10,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
2023-10-03 20:00:00,60.05802241895569,4.2980687797762815,63.769631761434205,20,1,10,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2023-10-03 21:00:00,75.19615134528938,5.351535526200865,54.55940546772683,21,1,10,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
2023-10-03 22:00:00,85.77774506775728,6.5141951995586505,55.51325624806009,22,1,10,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2023-10-03 23:00:00,90.48057289721748,6.887189986046922,56.72502366362824,23,1,10,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
2023-10-04 00:00:00,97.67466100403716,9.82117608870885,54.28741658095209,0,2,10,0,0.0,1.0,0.9749279121818236,-0.22252093395631434
2023-10-04 01:00:00,111.95165679501551,10.939929683172421,49.760859234507144,1,2,10,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
2023-10-04 02:00:00,104.47645207320903,10.813477967247056,53.18616980444598,2,2,10,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2023-10-04 03:00:00,120.22369894616138,12.90615139893399,45.96173875101074,3,2,10,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2023-10-04 04:00:00,108.32476901988286,11.492492555789447,51.02286071295442,4,2,10,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2023-10-04 05:00:00,106.77518986995611,12.914845601107555,52.23312988383204,5,2,10,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
2023-10-04 06:00:00,114.50941176149759,13.52233026675227,52.45696250939216,6,2,10,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2023-10-04 07:00:00,116.44053779012165,13.407906513625546,49.61025768540807,7,2,10,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2023-10-04 08:00:00,142.40020091058648,12.853746125189629,55.175049686793685,8,2,10,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2023-10-04 09:00:00,126.77978237086013,11.790856704313075,52.59099230372091,9,2,10,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
2023-10-04 10:00:00,119.32717814828162,12.951337961901487,55.37623073648935,10,2,10,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2023-10-04 11:00:00,118.89351675370024,8.241378290956206,52.07704939050147,11,2,10,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
2023-10-04 12:00:00,100.78163964457083,7.782814607104042,60.403659242017895,12,2,10,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2023-10-04 13:00:00,101.35032471566743,6.658603893059074,57.38279608659028,13,2,10,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
2023-10-04 14:00:00,95.66014497637778,5.463545071298645,63.56906808202223,14,2,10,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2023-10-04 15:00:00,77.17093660150968,2.2040605985757655,64.15585540048643,15,2,10,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
2023-10-04 16:00:00,96.97897047027617,6.613841381868976,61.807821299730435,16,2,10,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
